Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
6.72539,11.2152,9.25819,102.024,93.9691,102.025,93.9667,
6.72734,9.26179,11.2196,102.026,93.964,102.028,93.9634,
9.26524,6.72929,11.2232,102.028,93.9604,102.03,93.9601,
11.2256,9.26928,6.73109,102.031,93.96,102.032,93.9573,
11.2289,6.73274,9.27348,102.033,93.9576,102.034,93.9543,
6.73424,9.27693,11.2331,102.036,93.9524,102.037,93.9512,
9.27963,6.73589,11.2364,102.037,93.9486,102.039,93.9483,
6.73754,11.2395,9.28487,102.041,93.9475,102.042,93.9451,
11.2427,9.28832,6.73978,102.042,93.9451,102.044,93.9419,
11.2461,9.29192,6.74158,102.045,93.9419,102.046,93.9387,
6.74293,9.29596,11.2508,102.047,93.9361,102.049,93.9355,
11.2535,6.74503,9.30031,102.05,93.9355,102.051,93.9325,
9.30301,6.74653,11.2574,102.052,93.9303,102.053,93.9295,
9.30661,6.74833,11.2607,102.054,93.9274,102.056,93.9266,
6.74953,11.2635,9.31095,102.057,93.9259,102.058,93.9237,
9.31365,6.75163,11.2672,102.058,93.9213,102.06,93.9208,
9.3171,6.75312,11.2704,102.06,93.9185,102.062,93.9181,
9.32085,11.2734,6.75507,102.062,93.9165,102.065,93.9149,
9.32474,11.2768,6.75687,102.065,93.9136,102.067,93.9118,
6.75822,9.32969,11.2815,102.068,93.9086,102.07,93.9075,
6.76062,11.2848,9.33464,102.071,93.9074,102.072,93.9045,
6.76242,11.2887,9.33854,102.074,93.9035,102.075,93.9014,
6.76392,9.34183,11.2924,102.076,93.8991,102.077,93.8983,
9.34543,6.76617,11.296,102.078,93.8959,102.08,93.8951,
11.2987,6.76796,9.35038,102.081,93.8956,102.082,93.8919,
9.35337,11.3029,6.77006,102.083,93.8904,102.085,93.8887,
6.77111,9.35727,11.3068,102.086,93.8859,102.087,93.8854,
11.3097,9.36222,6.77381,102.088,93.8859,102.09,93.8813,
6.77546,9.36672,11.3151,102.091,93.879,102.093,93.8782,
6.77711,11.3181,9.37091,102.094,93.8773,102.095,93.8753,
9.37376,11.3214,6.77936,102.095,93.874,102.097,93.8723,
11.3244,9.37796,6.78116,102.098,93.8724,102.1,93.8694,
11.3274,9.38126,6.78265,102.1,93.8697,102.102,93.8666,
11.331,9.3856,6.78475,102.103,93.8671,102.105,93.8623,
9.38965,11.3358,6.78685,102.105,93.8614,102.107,93.8594,
6.78805,11.3392,9.3943,102.109,93.8588,102.11,93.8565,
6.7897,9.39729,11.3426,102.11,93.8549,102.112,93.8539,
11.3452,6.7915,9.40134,102.113,93.8541,102.114,93.851,
6.793,11.3489,9.40509,102.116,93.8502,102.116,93.8478,
9.40764,11.3521,6.79495,102.117,93.8467,102.119,93.8449,
9.41138,11.3555,6.79674,102.119,93.8437,102.121,93.842,
11.3587,6.79839,9.41618,102.122,93.8422,102.123,93.8388,
11.3623,9.41963,6.80034,102.124,93.8386,102.126,93.8357,
6.80169,11.3662,9.42398,102.127,93.8347,102.128,93.8325,
11.3695,6.80379,9.42817,102.13,93.8326,102.131,93.8293,
6.80529,11.3731,9.43162,102.132,93.8287,102.133,93.8265,
6.80679,9.43447,11.3767,102.134,93.8242,102.135,93.8236,
9.43777,11.3794,6.80904,102.135,93.8227,102.137,93.821,
6.81009,9.44181,11.383,102.139,93.8191,102.14,93.818,
11.3857,9.44556,6.81233,102.141,93.818,102.142,93.8149,
11.3893,6.81398,9.45006,102.144,93.8152,102.145,93.8117,
11.3926,9.45306,6.81593,102.145,93.8118,102.147,93.8088,
9.45665,6.81758,11.3969,102.147,93.8064,102.149,93.8057,
11.3995,6.81923,9.46145,102.151,93.8063,102.152,93.8027,
6.82088,9.4649,11.404,102.153,93.8004,102.154,93.7994,
11.4068,9.46909,6.82313,102.155,93.7994,102.157,93.7962,
9.47254,11.411,6.82493,102.157,93.7943,102.16,93.793,
9.47659,11.4146,6.82702,102.16,93.7914,102.162,93.7899,
6.82837,9.48109,11.4186,102.163,93.7873,102.165,93.7866,
11.4213,6.83032,9.48543,102.166,93.7866,102.167,93.7835,
11.4246,6.83212,9.48918,102.168,93.7839,102.169,93.7806,
9.49188,6.83377,11.4288,102.17,93.778,102.172,93.7775,
6.83527,9.49623,11.4323,102.173,93.7752,102.174,93.7747,
6.83677,9.49952,11.4353,102.175,93.7725,102.176,93.7718,
9.50297,11.4383,6.83917,102.177,93.7706,102.179,93.7687,
11.4413,9.50717,6.84081,102.179,93.7689,102.181,93.7657,
6.84231,9.51137,11.4459,102.182,93.7632,102.184,93.7625,
9.51436,11.4486,6.84441,102.184,93.7614,102.186,93.7598,
6.84576,9.51886,11.4525,102.187,93.7576,102.188,93.7566,
9.52186,11.4554,6.84786,102.189,93.7554,102.191,93.7538,
11.4585,9.52636,6.84981,102.192,93.7538,102.193,93.7506,
9.5298,6.85176,11.4639,102.194,93.7461,102.197,93.7457,
11.4677,6.85415,9.537,102.199,93.746,102.2,93.7425,
6.85595,11.4717,9.54104,102.201,93.7418,102.202,93.7392,
11.4747,9.54419,6.8582,102.203,93.7394,102.205,93.7364,
11.4783,6.8597,9.54884,102.206,93.7366,102.207,93.733,
11.4822,9.55259,6.8618,102.208,93.7327,102.21,93.7298,
11.4855,9.55633,6.8636,102.211,93.73,102.212,93.7269,
9.55963,11.4895,6.8654,102.213,93.725,102.215,93.7237,
9.56353,11.4928,6.8672,102.215,93.7224,102.217,93.7207,
6.8684,11.496,9.56803,102.219,93.7203,102.22,93.7179,
11.499,9.57132,6.87049,102.22,93.718,102.222,93.7151,
11.5024,6.87214,9.57552,102.223,93.7152,102.224,93.712,
11.5056,9.57882,6.87409,102.225,93.7125,102.227,93.7091,
6.87544,11.5093,9.58287,102.228,93.7087,102.229,93.7063,
11.5122,6.87709,9.58631,102.23,93.7066,102.231,93.7035,
9.58871,11.5155,6.87889,102.231,93.7025,102.233,93.701,
6.88024,9.59291,11.5192,102.234,93.6988,102.236,93.6979,
11.5218,9.59666,6.88249,102.236,93.6981,102.238,93.6951,
6.88383,11.5257,9.60115,102.24,93.6944,102.241,93.6918,
11.5287,9.6043,6.88608,102.241,93.692,102.243,93.689,
9.6079,6.88773,11.5336,102.244,93.6852,102.246,93.685,
11.5365,9.613,6.88998,102.247,93.6851,102.249,93.6821,
9.61629,11.5402,6.89178,102.249,93.6808,102.251,93.6791,
6.89298,9.62049,11.544,102.252,93.6771,102.253,93.6763,
6.89463,9.62409,11.5471,102.254,93.6744,102.256,93.6736,
9.62709,11.5498,6.89688,102.256,93.6726,102.258,93.6707,
9.63098,6.89837,11.5537,102.258,93.6684,102.26,93.6678,
9.63473,6.90002,11.5571,102.261,93.6651,102.263,93.6648,
9.63848,6.90182,11.5603,102.263,93.6627,102.265,93.6619,
9.64178,6.90347,11.5634,102.265,93.6598,102.267,93.6591,
6.90512,9.64642,11.567,102.269,93.6571,102.27,93.6559,
9.64957,6.90707,11.5706,102.27,93.6531,102.273,93.6529,
11.5732,9.65407,6.90917,102.273,93.653,102.275,93.6499,
11.5763,6.91052,9.65811,102.276,93.6506,102.277,93.647,
6.91201,9.66216,11.5813,102.279,93.6441,102.281,93.6431,
11.5841,6.91471,9.66681,102.282,93.6438,102.283,93.6402,
9.66996,6.91651,11.5888,102.283,93.6373,102.286,93.6369,
6.91801,9.6743,11.5922,102.287,93.6346,102.288,93.6339,
6.91996,11.5954,9.6788,102.29,93.633,102.291,93.6308,
11.5982,6.92191,9.6827,102.292,93.6315,102.293,93.6279,
9.68554,11.6023,6.92416,102.293,93.6264,102.296,93.6249,
9.68959,11.6059,6.92611,102.296,93.6233,102.299,93.6207,
9.69454,11.6101,6.92805,102.299,93.6197,102.301,93.618,
9.69814,11.6134,6.92985,102.302,93.6168,102.304,93.6151,
11.6165,6.9315,9.70308,102.305,93.6155,102.306,93.6119,
6.933,11.6206,9.70698,102.308,93.6109,102.309,93.6089,
9.70998,11.624,6.9354,102.309,93.6074,102.311,93.6058,
6.9366,11.6272,9.71447,102.313,93.6053,102.314,93.603,
11.6301,6.9387,9.71837,102.315,93.6036,102.316,93.6001,
9.72092,11.6337,6.94065,102.316,93.599,102.319,93.5973,
9.72467,6.94199,11.6373,102.319,93.5952,102.321,93.5946,
6.94349,9.73006,11.6417,102.323,93.5914,102.325,93.5898,
9.73456,11.646,6.94694,102.325,93.5881,102.327,93.5867,
6.94844,11.6495,9.73966,102.329,93.586,102.33,93.5835,
6.95009,11.6531,9.7437,102.332,93.5827,102.333,93.5803,
9.7464,11.6567,6.95249,102.333,93.5787,102.335,93.5774,
9.7506,11.6601,6.95444,102.336,93.5761,102.338,93.5743,
9.7545,6.95593,11.6642,102.338,93.5715,102.34,93.5712,
11.6669,9.75914,6.95803,102.341,93.5712,102.343,93.5681,
9.76259,11.6708,6.95998,102.343,93.5668,102.346,93.565,
9.76664,6.96163,11.675,102.346,93.5621,102.348,93.5618,
9.77084,6.96358,11.6792,102.349,93.5577,102.352,93.5576,
11.6819,9.77608,6.96613,102.352,93.5583,102.354,93.5549,
6.96748,9.77983,11.6862,102.355,93.5528,102.356,93.552,
11.6885,9.78343,6.96943,102.357,93.5524,102.359,93.5493,
9.78657,11.6922,6.97122,102.359,93.548,102.361,93.5463,
9.79077,6.97287,11.6963,102.362,93.5438,102.364,93.5432,
6.97467,11.6994,9.79572,102.366,93.5425,102.366,93.5402,
6.97617,11.7027,9.79932,102.368,93.5394,102.369,93.5374,
9.80216,11.706,6.97842,102.369,93.536,102.371,93.5344,
6.97977,9.80651,11.7097,102.373,93.5324,102.374,93.5316,
11.7124,6.98187,9.81071,102.375,93.5317,102.376,93.5286,
9.81356,11.7162,6.98382,102.377,93.5271,102.379,93.5255,
11.7193,9.81805,6.98576,102.38,93.5255,102.382,93.5224,
9.82135,11.7231,6.98741,102.382,93.5211,102.384,93.5196,
9.8251,6.98891,11.7268,102.384,93.517,102.386,93.5167,
6.99056,9.82975,11.7304,102.388,93.5143,102.389,93.5136,
9.83319,6.99281,11.734,102.39,93.5108,102.392,93.5106,
6.99446,11.7378,9.83904,102.394,93.5089,102.396,93.5059,
9.84264,6.99716,11.7423,102.396,93.5038,102.398,93.5033,
11.7448,9.84698,6.99925,102.399,93.5036,102.4,93.5002,
7.0006,9.85073,11.749,102.401,93.4983,102.403,93.4974,
11.7522,9.85553,7.00315,102.404,93.4974,102.407,93.4931,
7.00495,9.86017,11.7576,102.408,93.4906,102.409,93.4901,
11.7598,9.86392,7.0072,102.41,93.4906,102.412,93.4873,
11.7631,9.86782,7.009,102.412,93.4879,102.414,93.4844,
9.87112,7.01065,11.7676,102.414,93.4818,102.417,93.4814,
7.01215,9.87531,11.7708,102.418,93.4795,102.419,93.4786,
7.01394,9.87921,11.7742,102.42,93.4765,102.422,93.4756,
7.01574,11.7773,9.88386,102.423,93.475,102.424,93.4724,
11.7805,7.01784,9.8876,102.426,93.4727,102.427,93.4695,
11.7836,7.01964,9.8912,102.428,93.4701,102.429,93.4668,
7.02129,11.7877,9.89525,102.431,93.4658,102.432,93.4636,
11.7907,9.8987,7.02354,102.433,93.4637,102.435,93.4605,
7.02474,11.7944,9.90304,102.436,93.46,102.437,93.4578,
11.7971,9.90619,7.02699,102.438,93.4583,102.439,93.455,
11.8006,9.91009,7.02893,102.44,93.4554,102.442,93.4519,
7.03013,9.91369,11.8052,102.443,93.4489,102.445,93.4485,
9.91788,11.8085,7.03268,102.445,93.447,102.447,93.4458,
11.8114,9.92238,7.03463,102.448,93.4461,102.45,93.4427,
9.92538,11.815,7.03628,102.45,93.4418,102.452,93.4402,
9.92853,7.03763,11.8183,102.452,93.438,102.455,93.4375,
7.03913,11.821,9.93302,102.456,93.4372,102.457,93.4349,
9.93587,11.8243,7.04123,102.457,93.4337,102.459,93.432,
7.04242,11.8276,9.94052,102.461,93.4314,102.462,93.4292,
9.94352,7.04452,11.8315,102.462,93.4266,102.464,93.4262,
9.94756,11.8346,7.04677,102.465,93.4248,102.467,93.4231,
7.04812,11.8381,9.95251,102.469,93.4225,102.47,93.42,
7.04992,11.8412,9.95611,102.471,93.4199,102.472,93.4174,
7.05142,9.95911,11.8449,102.473,93.415,102.474,93.4147,
9.9624,7.05352,11.8482,102.475,93.412,102.477,93.4118,
9.96645,7.05532,11.8518,102.478,93.4088,102.48,93.4087,
11.8542,9.97065,7.05741,102.48,93.4087,102.482,93.4059,
9.9738,7.05936,11.8592,102.482,93.4015,102.486,93.4015,
9.98009,11.8634,7.06206,102.486,93.3998,102.489,93.3983,
7.06341,11.8668,9.98504,102.49,93.3975,102.491,93.3955,
11.8694,7.06551,9.98849,102.492,93.3963,102.494,93.3927,
9.99163,7.06716,11.8737,102.494,93.3903,102.496,93.3898,
11.8767,9.99613,7.06956,102.497,93.3894,102.5,93.3858,
10.0003,7.07135,11.8815,102.5,93.3835,102.502,93.3831,
11.8838,10.0045,7.0733,102.503,93.3837,102.505,93.3804,
7.0748,10.0084,11.8884,102.506,93.3776,102.507,93.3773,
10.012,7.0769,11.8919,102.508,93.3745,102.51,93.3743,
11.8946,7.0787,10.017,102.512,93.3743,102.513,93.3712,
7.0805,11.8985,10.0209,102.514,93.3702,102.515,93.3682,
7.08215,10.0242,11.9019,102.516,93.3665,102.518,93.3655,
11.9043,10.0279,7.0844,102.519,93.3661,102.52,93.3627,
7.08574,10.0318,11.9087,102.521,93.3606,102.523,93.3598,
11.9109,10.0354,7.08784,102.524,93.3604,102.525,93.357,
10.0386,7.08934,11.9153,102.526,93.3542,102.528,93.354,
10.0429,11.9185,7.09174,102.528,93.3524,102.531,93.351,
7.09279,10.0469,11.922,102.532,93.349,102.533,93.3483,
7.09474,10.051,11.926,102.534,93.3448,102.536,93.3445,
11.929,10.0561,7.09774,102.537,93.3449,102.539,93.3415,
7.09909,11.9329,10.0604,102.541,93.341,102.542,93.3385,
7.10088,10.0637,11.9367,102.543,93.3366,102.544,93.3358,
11.9394,7.10283,10.0681,102.546,93.3359,102.547,93.3328,
11.9427,10.0717,7.10493,102.548,93.3332,102.55,93.3298,
10.0751,11.9467,7.10688,102.55,93.3284,102.552,93.3269,
11.9496,10.0793,7.10853,102.553,93.327,102.555,93.3242,
7.11003,10.0843,11.9551,102.557,93.3198,102.559,93.3188,
7.11348,10.0903,11.9601,102.561,93.3164,102.562,93.3158,
10.0936,11.9628,7.11557,102.562,93.3148,102.565,93.313,
7.11707,11.9665,10.0987,102.567,93.312,102.567,93.31,
10.1017,7.11917,11.9703,102.568,93.3076,102.57,93.3069,
10.1053,11.973,7.12112,102.57,93.3061,102.573,93.3043,
7.12247,10.1095,11.9769,102.574,93.302,102.575,93.3013,
7.12427,11.9805,10.1145,102.577,93.2998,102.579,93.2974,
10.1184,11.9847,7.12742,102.579,93.296,102.581,93.2944,
11.9874,7.12906,10.1232,102.583,93.2955,102.584,93.2915,
10.1264,11.9915,7.13101,102.585,93.29,102.587,93.2885,
7.13236,10.1304,11.9951,102.588,93.2865,102.589,93.2859,
11.9978,10.1343,7.13476,102.59,93.2857,102.592,93.2828,
10.1379,7.13626,12.002,102.593,93.2803,102.595,93.2798,
7.13806,10.1423,12.0056,102.596,93.2773,102.597,93.277,
12.008,10.1462,7.14031,102.598,93.2771,102.6,93.2742,
7.14151,12.0116,10.1502,102.601,93.2735,102.602,93.2713,
12.0146,7.14375,10.1541,102.604,93.2718,102.605,93.2685,
7.14525,10.1577,12.0191,102.606,93.2657,102.608,93.2654,
12.0212,7.1472,10.1618,102.609,93.2662,102.61,93.2629,
10.1646,7.149,12.0253,102.611,93.2607,102.613,93.2601,
7.15065,10.1688,12.0287,102.614,93.2578,102.615,93.2572,
7.1526,12.032,10.1735,102.617,93.256,102.618,93.2541,
12.0347,10.1768,7.1547,102.619,93.2544,102.621,93.2514,
12.0382,7.15635,10.1813,102.622,93.2518,102.623,93.2485,
7.15799,10.1845,12.0424,102.624,93.2462,102.626,93.2456,
12.0449,10.1883,7.16024,102.627,93.2455,102.628,93.2428,
12.0484,7.16189,10.1926,102.63,93.2428,102.631,93.2399,
7.16354,10.1962,12.0529,102.632,93.2368,102.634,93.2364,
10.2001,7.16594,12.0563,102.635,93.2342,102.637,93.2337,
10.2036,12.0592,7.16789,102.637,93.2323,102.639,93.2311,
10.2073,12.0621,7.16954,102.639,93.2301,102.642,93.2282,
7.17089,12.066,10.2127,102.644,93.2271,102.645,93.2247,
12.0693,10.2165,7.17358,102.646,93.2249,102.648,93.222,
7.17493,10.2204,12.0738,102.649,93.219,102.651,93.2185,
12.0764,10.2247,7.17748,102.651,93.2191,102.653,93.2158,
10.2283,7.17913,12.0809,102.654,93.2131,102.656,93.2129,
7.18093,10.2327,12.0845,102.657,93.2102,102.659,93.2098,
12.0867,7.18288,10.237,102.66,93.2106,102.661,93.2072,
10.24,7.18483,12.0911,102.662,93.2046,102.664,93.2041,
10.2442,12.0942,7.18707,102.664,93.2029,102.667,93.201,
10.2481,12.0977,7.18887,102.667,93.1998,102.67,93.1982,
12.1008,7.19052,10.2532,102.671,93.1986,102.672,93.1951,
10.2559,12.1044,7.19247,102.673,93.1941,102.675,93.1925,
12.1076,7.19412,10.2608,102.676,93.1927,102.678,93.1895,
12.1106,7.19592,10.2646,102.679,93.1906,102.68,93.1868,
12.1142,10.2682,7.19817,102.681,93.1872,102.683,93.1839,
10.2716,7.19982,12.1185,102.683,93.1814,102.686,93.181,
10.2757,12.1218,7.20206,102.686,93.1791,102.688,93.1778,
12.125,10.2803,7.20401,102.689,93.1777,102.691,93.1748,
7.20551,12.1286,10.2848,102.693,93.1747,102.694,93.1719,
7.20731,10.288,12.1323,102.695,93.1701,102.696,93.1693,
10.2911,12.135,7.20941,102.697,93.1683,102.699,93.1666,
12.1378,7.21091,10.2961,102.701,93.1676,102.702,93.1638,
7.21241,10.2992,12.1419,102.703,93.1621,102.704,93.1612,
7.21421,12.1449,10.3034,102.706,93.1604,102.707,93.1583,
12.148,7.2169,10.3085,102.709,93.16,102.711,93.1538,
10.3124,12.1536,7.21945,102.711,93.1523,102.714,93.151,
10.3165,7.2211,12.1573,102.714,93.1486,102.716,93.148,
12.1599,10.3208,7.2232,102.717,93.1484,102.719,93.1453,
12.1633,7.22485,10.3253,102.721,93.1459,102.722,93.1423,
7.2265,12.1674,10.3293,102.724,93.1414,102.724,93.1395,
7.2286,12.1711,10.3337,102.727,93.1383,102.728,93.1356,
12.1749,7.23129,10.3385,102.73,93.1361,102.731,93.1326,
10.3415,7.23309,12.1792,102.731,93.1299,102.734,93.1297,
12.1819,10.346,7.23534,102.734,93.1296,102.737,93.1267,
7.23684,10.3502,12.1864,102.738,93.124,102.739,93.1237,
7.23849,12.189,10.3545,102.741,93.1235,102.742,93.121,
12.1918,7.24059,10.3581,102.743,93.1218,102.744,93.1183,
7.24209,12.1954,10.3617,102.746,93.1179,102.747,93.1158,
12.1981,10.365,7.24433,102.748,93.1163,102.75,93.113,
10.3685,7.24598,12.2023,102.75,93.1109,102.752,93.1102,
12.2047,7.24778,10.373,102.753,93.111,102.755,93.1075,
10.376,7.24958,12.209,102.755,93.1048,102.757,93.1047,
7.25108,12.2117,10.3806,102.759,93.1041,102.76,93.1021,
12.2147,10.3841,7.25333,102.761,93.102,102.763,93.0991,
7.25468,12.2183,10.3884,102.764,93.0987,102.765,93.0963,
10.3913,7.25678,12.2221,102.766,93.094,102.768,93.0935,
10.3953,12.2252,7.25902,102.768,93.0921,102.771,93.0907,
10.3994,12.2285,7.26082,102.771,93.0896,102.773,93.0879,
12.2311,10.4031,7.26247,102.774,93.0885,102.776,93.0853,
12.2344,10.407,7.26427,102.777,93.0858,102.779,93.0825,
12.2381,7.26607,10.4115,102.78,93.0826,102.781,93.0795,
12.2416,10.4152,7.26832,102.782,93.0797,102.784,93.0766,
10.4187,7.26997,12.2458,102.785,93.0742,102.787,93.0737,
7.27147,10.423,12.2494,102.788,93.071,102.79,93.0708,
12.2522,10.428,7.27446,102.791,93.0713,102.794,93.0666,
7.27626,12.2573,10.4337,102.796,93.0661,102.797,93.0635,
7.27836,10.4374,12.2617,102.798,93.0609,102.8,93.0605,
7.28046,10.4416,12.2653,102.801,93.058,102.803,93.0575,
12.2675,10.4454,7.28256,102.804,93.0579,102.805,93.0548,
10.4485,7.28436,12.2717,102.805,93.0522,102.808,93.052,
12.2743,10.453,7.28631,102.809,93.0521,102.811,93.0492,
7.2878,12.278,10.4575,102.812,93.0487,102.813,93.0464,
12.2805,7.28975,10.461,102.815,93.0474,102.816,93.0439,
10.464,7.29155,12.2853,102.816,93.0401,102.819,93.0403,
12.2879,7.29365,10.4694,102.82,93.041,102.822,93.0378,
12.2913,10.4729,7.2959,102.823,93.0379,102.825,93.0349,
10.4765,7.29755,12.2958,102.825,93.0318,102.827,93.0318,
12.2982,7.2995,10.4816,102.829,93.0327,102.83,93.0291,
12.3017,7.3013,10.4855,102.832,93.0296,102.833,93.0262,
12.3051,7.30339,10.4896,102.835,93.0269,102.836,93.0233,
10.4923,7.30504,12.3092,102.836,93.021,102.838,93.0208,
12.3114,7.30684,10.4969,102.84,93.0217,102.841,93.0179,
10.4996,7.30864,12.3156,102.841,93.0155,102.844,93.0154,
7.31014,10.5035,12.3185,102.844,93.0136,102.846,93.013,
7.31194,12.3213,10.5077,102.847,93.0123,102.849,93.0103,
7.31344,12.3242,10.5113,102.85,93.0102,102.851,93.0078,
10.5143,7.31584,12.3282,102.851,93.0051,102.854,93.0048,
7.31718,12.3309,10.519,102.855,93.0044,102.856,93.0022,
10.5214,7.31913,12.3345,102.856,92.9994,102.859,92.9996,
12.3375,10.5278,7.32243,102.861,93.0012,102.865,92.9932,
12.3449,7.32543,10.5356,102.867,92.9935,102.868,92.9903,
7.32723,10.5389,12.3492,102.869,92.9876,102.871,92.9874,
7.32903,12.352,10.5436,102.873,92.9867,102.874,92.9847,
12.3549,10.5468,7.33127,102.874,92.9848,102.876,92.982,
12.3582,10.5509,7.33322,102.877,92.9824,102.879,92.979,
12.3615,10.5545,7.33502,102.88,92.9793,102.882,92.9764,
12.3648,7.33652,10.5587,102.883,92.9767,102.884,92.9738,
12.3681,10.5624,7.33877,102.885,92.9742,102.887,92.9708,
7.34012,12.3721,10.5668,102.889,92.9697,102.89,92.968,
12.375,10.5705,7.34267,102.891,92.9685,102.893,92.9651,
7.34402,10.5744,12.3792,102.894,92.9632,102.896,92.9623,
7.34581,10.5782,12.3825,102.897,92.9604,102.898,92.9596,
10.5819,7.34821,12.3861,102.899,92.9572,102.901,92.9566,
7.34986,12.3894,10.5872,102.903,92.9558,102.904,92.9536,
12.3921,7.35181,10.5906,102.906,92.9542,102.907,92.9511,
10.5933,7.35346,12.396,102.907,92.9486,102.909,92.9484,
12.3985,7.35541,10.5983,102.911,92.9489,102.912,92.9457,
7.35691,10.6014,12.4026,102.913,92.9433,102.915,92.9427,
12.4056,7.35931,10.6064,102.917,92.9429,102.918,92.9398,
7.3611,10.611,12.4108,102.92,92.9361,102.922,92.9355,
10.6155,7.36425,12.415,102.923,92.9328,102.925,92.9326,
10.6198,7.3662,12.4185,102.926,92.9303,102.928,92.9297,
12.4212,10.6242,7.36845,102.929,92.9299,102.931,92.9271,
7.3698,12.4249,10.6285,102.933,92.9262,102.934,92.9242,
10.6317,12.4283,7.37235,102.934,92.9228,102.937,92.9213,
7.37385,12.4318,10.6366,102.938,92.9206,102.939,92.9184,
10.6393,12.4349,7.37594,102.94,92.9172,102.942,92.916,
12.4373,7.37729,10.6438,102.943,92.917,102.944,92.9134,
12.4406,7.37909,10.6474,102.946,92.914,102.947,92.9108,
7.38104,10.6512,12.4451,102.948,92.9082,102.95,92.9079,
7.38269,10.6548,12.4481,102.951,92.9058,102.953,92.9053,
7.38449,10.659,12.4514,102.954,92.9034,102.956,92.9024,
7.38659,12.4546,10.6633,102.957,92.9017,102.958,92.8996,
12.4573,10.6665,7.38883,102.959,92.9,102.961,92.8971,
7.39018,12.4609,10.6708,102.963,92.8967,102.964,92.8943,
7.39198,10.674,12.4645,102.965,92.8924,102.966,92.8918,
7.39378,12.4675,10.6785,102.968,92.8911,102.969,92.8891,
7.39558,12.4706,10.6822,102.971,92.8886,102.972,92.8863,
10.6852,7.39768,12.4745,102.972,92.8836,102.975,92.8835,
10.689,12.4775,7.39993,102.975,92.8818,102.978,92.8807,
7.40128,10.6933,12.481,102.978,92.8788,102.98,92.8783,
12.4829,10.6966,7.40322,102.98,92.8789,102.982,92.876,
12.4864,7.40487,10.7011,102.984,92.8764,102.985,92.8731,
12.4898,7.40697,10.7051,102.987,92.8736,102.988,92.8702,
7.40847,12.4936,10.7092,102.99,92.8697,102.991,92.8674,
7.41027,10.7122,12.497,102.992,92.8657,102.993,92.865,
10.7158,7.41252,12.5006,102.994,92.8622,102.997,92.862,
10.7197,7.41432,12.5037,102.997,92.8598,102.999,92.8594,
10.7231,7.41612,12.5069,102.999,92.857,103.002,92.8569,
12.5093,10.7273,7.41806,103.002,92.8569,103.004,92.8544,
7.41926,10.7309,12.5129,103.005,92.8527,103.007,92.8518,
7.42136,10.7351,12.5165,103.008,92.8497,103.01,92.8489,
7.42316,10.7386,12.5198,103.011,92.8465,103.013,92.8463,
12.5219,10.7425,7.42541,103.013,92.8471,103.015,92.8437,
7.42646,12.5255,10.7467,103.017,92.8434,103.018,92.8412,
7.42841,10.7497,12.5289,103.019,92.8394,103.02,92.8387,
7.43021,10.7534,12.5322,103.021,92.8365,103.023,92.8362,
7.43215,10.7572,12.5355,103.024,92.8337,103.026,92.8335,
12.5381,7.43425,10.7618,103.027,92.8339,103.029,92.8306,
12.5414,10.7651,7.4362,103.03,92.8306,103.031,92.828,
10.7681,12.5447,7.438,103.031,92.8269,103.034,92.8256,
12.5475,7.43965,10.773,103.036,92.8263,103.037,92.8228,
7.44115,12.5519,10.7778,103.04,92.8217,103.041,92.8186,
10.7816,7.44415,12.5567,103.041,92.8159,103.044,92.816,
